id,entity,amount,currency,status,order_id,invoice_id,description,method,international,refund_status,amount_refunded,captured,email,contact,fee,tax,created_at,card_id,card_network,card_type,bank,contract_fee_rate,applied_fee_rate,base_fee,anomaly_type
pay_EH26020300519,payment,513000,INR,captured,order_EH26020300519,inv_EH26020300519,Online electronics order,upi,false,null,0,true,customer519@example.com,+919000000518,9234,0,1770143880,,,,,0.018,0.018,92.34,
pay_EH26022100520,payment,510000,INR,captured,order_EH26022100520,inv_EH26022100520,Online electronics order,netbanking,true,null,0,true,customer520@example.com,+919000000519,9180,0,1771702740,,,,,0.018,0.018,91.8,
pay_EH26021600521,payment,326000,INR,captured,order_EH26021600521,inv_EH26021600521,Online electronics order,upi,false,null,0,true,customer521@example.com,+919000000520,5868,0,1771238400,,,,,0.018,0.018,58.68,
pay_EH26021000522,payment,233000,INR,captured,order_EH26021000522,inv_EH26021000522,Online electronics order,upi,false,null,0,true,customer522@example.com,+919000000521,4194,0,1770723660,,,,,0.018,0.018,41.94,
pay_EH26022400523,payment,145000,INR,captured,order_EH26022400523,inv_EH26022400523,Online electronics order,card,false,null,0,true,customer523@example.com,+919000000522,2610,0,1771936920,card_3b3fa1e07b0c,Visa,debit,,0.018,0.018,26.1,
pay_EH26021900524,payment,718000,INR,captured,order_EH26021900524,inv_EH26021900524,Online electronics order,upi,true,null,0,true,customer524@example.com,+919000000523,12924,0,1771508580,,,,,0.018,0.018,129.24,
pay_EH26020100525,payment,471000,INR,captured,order_EH26020100525,inv_EH26020100525,Online electronics order,card,false,null,0,true,customer525@example.com,+919000000524,8478,0,1769957040,card_6312691995ff,RuPay,debit,,0.018,0.018,84.78,
pay_EH26020400526,payment,464000,INR,captured,order_EH26020400526,inv_EH26020400526,Online electronics order,upi,false,null,0,true,customer526@example.com,+919000000525,8352,0,1770219900,,,,,0.018,0.018,83.52,
pay_EH26022800527,payment,211000,INR,captured,order_EH26022800527,inv_EH26022800527,Online electronics order,upi,false,null,0,true,customer527@example.com,+919000000526,3797,0,1772297160,,,,,0.018,0.018,37.98,
pay_EH26022200528,payment,391000,INR,captured,order_EH26022200528,inv_EH26022200528,Online electronics order,wallet,false,null,0,true,customer528@example.com,+919000000527,7038,0,1771782420,,,,,0.018,0.018,70.38,
pay_EH26022500529,payment,301000,INR,captured,order_EH26022500529,inv_EH26022500529,Online electronics order,netbanking,false,null,0,true,customer529@example.com,+919000000528,5418,0,1772045280,,,,,0.018,0.018,54.18,
pay_EH26022200530,payment,852000,INR,captured,order_EH26022200530,inv_EH26022200530,Online electronics order,netbanking,false,null,0,true,customer530@example.com,+919000000529,15336,0,1771789740,,,,,0.018,0.018,153.36,
pay_EH26022100531,payment,942000,INR,captured,order_EH26022100531,inv_EH26022100531,Online electronics order,wallet,false,null,0,true,customer531@example.com,+919000000530,16956,0,1771671000,,,,,0.018,0.018,169.56,
pay_EH26022100532,payment,298000,INR,captured,order_EH26022100532,inv_EH26022100532,Online electronics order,upi,false,null,0,true,customer532@example.com,+919000000531,5364,0,1771674660,,,,,0.018,0.018,53.64,
pay_EH26020500533,payment,235000,INR,captured,order_EH26020500533,inv_EH26020500533,Online electronics order,upi,false,null,0,true,customer533@example.com,+919000000532,4230,0,1770295920,,,,,0.018,0.018,42.3,
pay_EH26020500534,payment,680000,INR,captured,order_EH26020500534,inv_EH26020500534,Online electronics order,upi,false,null,0,true,customer534@example.com,+919000000533,12240,0,1770299580,,,,,0.018,0.018,122.4,
pay_EH26022700535,payment,518000,INR,captured,order_EH26022700535,inv_EH26022700535,Online electronics order,card,false,null,0,true,customer535@example.com,+919000000534,9324,0,1772204040,card_9b12efc26c19,Visa,debit,,0.018,0.018,93.24,
pay_EH26022300536,payment,1206000,INR,captured,order_EH26022300536,inv_EH26022300536,Online electronics order,upi,false,full,1206000,true,customer536@example.com,+919000000535,21708,0,1771862100,,,,,0.018,0.018,217.08,
pay_EH26021900537,payment,332000,INR,captured,order_EH26021900537,inv_EH26021900537,Online electronics order,wallet,false,null,0,true,customer537@example.com,+919000000536,5976,0,1771520160,,,,,0.018,0.018,59.76,
pay_EH26021800538,payment,457000,INR,captured,order_EH26021800538,inv_EH26021800538,Online electronics order,upi,false,null,0,true,customer538@example.com,+919000000537,8226,0,1771437420,,,,,0.018,0.018,82.26,
pay_EH26021500539,payment,325000,INR,captured,order_EH26021500539,inv_EH26021500539,Online electronics order,card,false,null,0,true,customer539@example.com,+919000000538,5850,0,1771181880,card_244f4cec5446,Visa,debit,,0.018,0.018,58.5,
pay_EH26021100540,payment,459000,INR,captured,order_EH26021100540,inv_EH26021100540,Online electronics order,card,false,null,0,true,customer540@example.com,+919000000539,8262,0,1770839940,card_712a7f1fea60,MasterCard,credit,,0.018,0.018,82.62,
pay_EH26021200541,payment,1166000,INR,captured,order_EH26021200541,inv_EH26021200541,Online electronics order,card,false,null,0,true,customer541@example.com,+919000000540,20988,0,1770890400,card_02bdf0edff28,American Express,debit,,0.018,0.018,209.88,
pay_EH26020500542,payment,773000,INR,captured,order_EH26020500542,inv_EH26020500542,Online electronics order,card,false,null,0,true,customer542@example.com,+919000000541,13913,0,1770289260,card_eec2f105d8f5,RuPay,credit,,0.018,0.018,139.14,
pay_EH26020200543,payment,395000,INR,captured,order_EH26020200543,inv_EH26020200543,Online electronics order,card,false,null,0,true,customer543@example.com,+919000000542,7109,0,1770033720,card_dafcb8c521da,Visa,debit,,0.018,0.018,71.1,
pay_EH26021800544,payment,760000,INR,captured,order_EH26021800544,inv_EH26021800544,Online electronics order,card,false,null,0,true,customer544@example.com,+919000000543,13680,0,1771419780,card_b80dac7eb7f3,Visa,credit,,0.018,0.018,136.8,
pay_EH26020100545,payment,663000,INR,captured,order_EH26020100545,inv_EH26020100545,Online electronics order,upi,false,null,0,true,customer545@example.com,+919000000544,11934,0,1769954640,,,,,0.018,0.018,119.34,
pay_EH26021900546,payment,631000,INR,captured,order_EH26021900546,inv_EH26021900546,Online electronics order,card,true,null,0,true,customer546@example.com,+919000000545,11358,0,1771513500,card_a3cfe3b74004,Visa,debit,,0.018,0.018,113.58,
pay_EH26020800547,payment,845000,INR,captured,order_EH26020800547,inv_EH26020800547,Online electronics order,upi,false,null,0,true,customer547@example.com,+919000000546,15210,0,1770566760,,,,,0.018,0.018,152.1,
pay_EH26022500548,payment,921000,INR,captured,order_EH26022500548,inv_EH26022500548,Online electronics order,emi,false,null,0,true,customer548@example.com,+919000000547,16578,0,1772039220,,,,,0.018,0.018,165.78,
pay_EH26022800549,payment,713000,INR,captured,order_EH26022800549,inv_EH26022800549,Online electronics order,upi,false,partial,374000,true,customer549@example.com,+919000000548,12834,0,1772302080,,,,,0.018,0.018,128.34,
pay_EH26021100550,payment,1232000,INR,captured,order_EH26021100550,inv_EH26021100550,Online electronics order,upi,false,null,0,true,customer550@example.com,+919000000549,22176,0,1770836940,,,,,0.018,0.018,221.76,
pay_EH26020800551,payment,1209000,INR,captured,order_EH26020800551,inv_EH26020800551,Online electronics order,card,false,null,0,true,customer551@example.com,+919000000550,21762,0,1770545400,card_0354b0669f10,MasterCard,credit,,0.018,0.018,217.62,
pay_EH26020700552,payment,678000,INR,captured,order_EH26020700552,inv_EH26020700552,Online electronics order,emi,false,null,0,true,customer552@example.com,+919000000551,12204,0,1770462660,,,,,0.018,0.018,122.04,
pay_EH26021100553,payment,72000,INR,captured,order_EH26021100553,inv_EH26021100553,Online electronics order,upi,false,null,0,true,customer553@example.com,+919000000552,1296,0,1770811920,,,,,0.018,0.018,12.96,
pay_EH26021700554,payment,284000,INR,captured,order_EH26021700554,inv_EH26021700554,Online electronics order,netbanking,false,null,0,true,customer554@example.com,+919000000553,5112,0,1771333980,,,,,0.018,0.018,51.12,
pay_EH26020700555,payment,138000,INR,captured,order_EH26020700555,inv_EH26020700555,Online electronics order,netbanking,false,null,0,true,customer555@example.com,+919000000554,2484,0,1770473640,,,,,0.018,0.018,24.84,
pay_EH26021100556,payment,825000,INR,captured,order_EH26021100556,inv_EH26021100556,Online electronics order,upi,false,null,0,true,customer556@example.com,+919000000555,14850,0,1770822900,,,,,0.018,0.018,148.5,
pay_EH26020600557,payment,131000,INR,captured,order_EH26020600557,inv_EH26020600557,Online electronics order,upi,false,null,0,true,customer557@example.com,+919000000556,2358,0,1770394560,,,,,0.018,0.018,23.58,
pay_EH26022800558,payment,627000,INR,captured,order_EH26022800558,inv_EH26022800558,Online electronics order,upi,false,null,0,true,customer558@example.com,+919000000557,11286,0,1772299020,,,,,0.018,0.018,112.86,
pay_EH26020600559,payment,201000,INR,captured,order_EH26020600559,inv_EH26020600559,Online electronics order,netbanking,false,null,0,true,customer559@example.com,+919000000558,3618,0,1770401880,,,,,0.018,0.018,36.18,
pay_EH26021900560,payment,702000,INR,captured,order_EH26021900560,inv_EH26021900560,Online electronics order,upi,false,null,0,true,customer560@example.com,+919000000559,12636,0,1771528740,,,,,0.018,0.018,126.36,
pay_EH26021300561,payment,650000,INR,captured,order_EH26021300561,inv_EH26021300561,Online electronics order,upi,false,partial,114000,true,customer561@example.com,+919000000560,11700,0,1770978000,,,,,0.018,0.018,117.0,
pay_EH26022500562,payment,728000,INR,captured,order_EH26022500562,inv_EH26022500562,Online electronics order,upi,false,null,0,true,customer562@example.com,+919000000561,13104,0,1772018460,,,,,0.018,0.018,131.04,
pay_EH26021600563,payment,1057000,INR,captured,order_EH26021600563,inv_EH26021600563,Online electronics order,upi,false,null,0,true,customer563@example.com,+919000000562,19026,0,1771244520,,,,,0.018,0.018,190.26,
pay_EH26020500564,payment,665000,INR,captured,order_EH26020500564,inv_EH26020500564,Online electronics order,netbanking,false,null,0,true,customer564@example.com,+919000000563,11970,0,1770297780,,,,,0.018,0.018,119.7,
pay_EH26022800565,payment,357000,INR,captured,order_EH26022800565,inv_EH26022800565,Online electronics order,upi,false,null,0,true,customer565@example.com,+919000000564,6426,0,1772288640,,,,,0.018,0.018,64.26,
pay_EH26021800566,payment,847000,INR,captured,order_EH26021800566,inv_EH26021800566,Online electronics order,netbanking,false,null,0,true,customer566@example.com,+919000000565,15246,0,1771428300,,,,,0.018,0.018,152.46,
pay_EH26021100567,payment,514000,INR,captured,order_EH26021100567,inv_EH26021100567,Online electronics order,upi,false,null,0,true,customer567@example.com,+919000000566,9252,0,1770827160,,,,,0.018,0.018,92.52,
pay_EH26021100568,payment,586000,INR,captured,order_EH26021100568,inv_EH26021100568,Online electronics order,upi,false,null,0,true,customer568@example.com,+919000000567,10548,0,1770830820,,,,,0.018,0.018,105.48,
pay_EH26022600569,payment,435000,INR,captured,order_EH26022600569,inv_EH26022600569,Online electronics order,card,false,null,0,true,customer569@example.com,+919000000568,7830,0,1772130480,card_c2a3b6029c7e,Visa,credit,,0.018,0.018,78.3,
pay_EH26020400570,payment,1351000,INR,captured,order_EH26020400570,inv_EH26020400570,Online electronics order,upi,false,null,0,true,customer570@example.com,+919000000569,24318,0,1770233340,,,,,0.018,0.018,243.18,
pay_EH26021000571,payment,427000,INR,captured,order_EH26021000571,inv_EH26021000571,Online electronics order,netbanking,false,null,0,true,customer571@example.com,+919000000570,7686,0,1770719400,,,,,0.018,0.018,76.86,
pay_EH26022700572,payment,639000,INR,captured,order_EH26022700572,inv_EH26022700572,Online electronics order,card,false,null,0,true,customer572@example.com,+919000000571,11502,0,1772191860,card_e0aa831c05be,Visa,debit,,0.018,0.018,115.02,
pay_EH26020200573,payment,537000,INR,captured,order_EH26020200573,inv_EH26020200573,Online electronics order,netbanking,false,null,0,true,customer573@example.com,+919000000572,9666,0,1770035520,,,,,0.018,0.018,96.66,
pay_EH26022300574,payment,370000,INR,captured,order_EH26022300574,inv_EH26022300574,Online electronics order,netbanking,false,null,0,true,customer574@example.com,+919000000573,6659,0,1771853580,,,,,0.018,0.018,66.6,
pay_EH26020500575,payment,133000,INR,captured,order_EH26020500575,inv_EH26020500575,Online electronics order,upi,false,null,0,true,customer575@example.com,+919000000574,2394,0,1770302040,,,,,0.018,0.018,23.94,
pay_EH26022700576,payment,977000,INR,captured,order_EH26022700576,inv_EH26022700576,Online electronics order,upi,false,null,0,true,customer576@example.com,+919000000575,17586,0,1772206500,,,,,0.018,0.018,175.86,
pay_EH26020900577,payment,920000,INR,captured,order_EH26020900577,inv_EH26020900577,Online electronics order,netbanking,false,null,0,true,customer577@example.com,+919000000576,16560,0,1770654960,,,,,0.018,0.018,165.6,
pay_EH26020500578,payment,182000,INR,captured,order_EH26020500578,inv_EH26020500578,Online electronics order,upi,false,null,0,true,customer578@example.com,+919000000577,3276,0,1770313020,,,,,0.018,0.018,32.76,
pay_EH26021100579,payment,403000,INR,captured,order_EH26021100579,inv_EH26021100579,Online electronics order,card,false,null,0,true,customer579@example.com,+919000000578,7254,0,1770835080,card_cbbc1da1b8db,Visa,credit,,0.018,0.018,72.54,
pay_EH26021800580,payment,225000,INR,captured,order_EH26021800580,inv_EH26021800580,Online electronics order,card,false,null,0,true,customer580@example.com,+919000000579,4050,0,1771443540,card_3ae1cee7b915,Visa,debit,,0.018,0.018,40.5,
pay_EH26022600581,payment,589000,INR,captured,order_EH26022600581,inv_EH26022600581,Online electronics order,emi,false,null,0,true,customer581@example.com,+919000000580,10602,0,1772102400,,,,,0.018,0.018,106.02,
pay_EH26021300582,payment,320000,INR,captured,order_EH26021300582,inv_EH26021300582,Online electronics order,card,false,null,0,true,customer582@example.com,+919000000581,5760,0,1770982860,card_9a98026680ae,RuPay,credit,,0.018,0.018,57.6,
pay_EH26020200583,payment,457000,INR,captured,order_EH26020200583,inv_EH26020200583,Online electronics order,upi,false,null,0,true,customer583@example.com,+919000000582,8226,0,1770036120,,,,,0.018,0.018,82.26,
pay_EH26020100584,payment,545000,INR,captured,order_EH26020100584,inv_EH26020100584,Online electronics order,upi,false,null,0,true,customer584@example.com,+919000000583,9810,0,1769953380,,,,,0.018,0.018,98.1,
pay_EH26022700585,payment,1186000,INR,captured,order_EH26022700585,inv_EH26022700585,Online electronics order,upi,false,null,0,true,customer585@example.com,+919000000584,21348,0,1772203440,,,,,0.018,0.018,213.48,
pay_EH26022300586,payment,547000,INR,captured,order_EH26022300586,inv_EH26022300586,Online electronics order,netbanking,false,null,0,true,customer586@example.com,+919000000585,9846,0,1771861500,,,,,0.018,0.018,98.46,
pay_EH26020900587,payment,366000,INR,captured,order_EH26020900587,inv_EH26020900587,Online electronics order,card,false,null,0,true,customer587@example.com,+919000000586,6588,0,1770655560,card_d4463f038453,MasterCard,debit,,0.018,0.018,65.88,
pay_EH26021400588,payment,4678000,INR,captured,order_EH26021400588,inv_EH26021400588,Online electronics order,upi,false,null,0,true,customer588@example.com,+919000000587,84204,0,1771091220,,,,,0.018,0.018,842.04,
pay_EH26020200589,payment,1052000,INR,captured,order_EH26020200589,inv_EH26020200589,Online electronics order,upi,false,null,0,true,customer589@example.com,+919000000588,18936,0,1770058080,,,,,0.018,0.018,189.36,
pay_EH26020500590,payment,1075000,INR,captured,order_EH26020500590,inv_EH26020500590,Online electronics order,card,false,null,0,true,customer590@example.com,+919000000589,19350,0,1770320940,card_1f81a5e685d1,RuPay,credit,,0.018,0.018,193.5,
pay_EH26020400591,payment,985000,INR,captured,order_EH26020400591,inv_EH26020400591,Online electronics order,upi,false,null,0,true,customer591@example.com,+919000000590,17730,0,1770202200,,,,,0.018,0.018,177.3,
pay_EH26022600592,payment,1183000,INR,captured,order_EH26022600592,inv_EH26022600592,Online electronics order,netbanking,false,null,0,true,customer592@example.com,+919000000591,21294,0,1772106660,,,,,0.018,0.018,212.94,
pay_EH26022100593,payment,585000,INR,captured,order_EH26022100593,inv_EH26022100593,Online electronics order,card,false,null,0,true,customer593@example.com,+919000000592,10530,0,1771678320,card_894cdd0bed2f,Visa,credit,,0.018,0.018,105.3,
pay_EH26021200594,payment,249000,INR,captured,order_EH26021200594,inv_EH26021200594,Online electronics order,emi,false,null,0,true,customer594@example.com,+919000000593,4482,0,1770904380,,,,,0.018,0.018,44.82,
pay_EH26021400595,payment,243000,INR,failed,order_EH26021400595,inv_EH26021400595,Online electronics order,upi,false,null,0,false,customer595@example.com,+919000000594,4374,0,1771080840,,,,,0.018,0.018,43.74,
pay_EH26022700596,payment,178000,INR,captured,order_EH26022700596,inv_EH26022700596,Online electronics order,upi,false,null,0,true,customer596@example.com,+919000000595,3204,0,1772207700,,,,,0.018,0.018,32.04,
pay_EH26021400597,payment,234000,INR,captured,order_EH26021400597,inv_EH26021400597,Online electronics order,card,false,null,0,true,customer597@example.com,+919000000596,4212,0,1771088160,card_ee0bffc62634,Visa,credit,,0.018,0.018,42.12,
pay_EH26021200598,payment,537000,INR,captured,order_EH26021200598,inv_EH26021200598,Online electronics order,upi,true,null,0,true,customer598@example.com,+919000000597,9666,0,1770919020,,,,,0.018,0.018,96.66,
pay_EH26022500599,payment,741000,INR,captured,order_EH26022500599,inv_EH26022500599,Online electronics order,upi,false,full,741000,true,customer599@example.com,+919000000598,13338,0,1772045880,,,,,0.018,0.018,133.38,
pay_EH26020500600,payment,213000,INR,captured,order_EH26020500600,inv_EH26020500600,Online electronics order,netbanking,false,null,0,true,customer600@example.com,+919000000599,3834,0,1770321540,,,,,0.018,0.018,38.34,
pay_EH26020200601,payment,1308000,INR,captured,order_EH26020200601,inv_EH26020200601,Online electronics order,card,false,null,0,true,customer601@example.com,+919000000600,23544,0,1770026400,card_e0c38b36d6da,Visa,debit,,0.018,0.018,235.44,
pay_EH26021200602,payment,205000,INR,captured,order_EH26021200602,inv_EH26021200602,Online electronics order,upi,false,null,0,true,customer602@example.com,+919000000601,3690,0,1770894060,,,,,0.018,0.018,36.9,
pay_EH26021100603,payment,890000,INR,captured,order_EH26021100603,inv_EH26021100603,Online electronics order,upi,false,null,0,true,customer603@example.com,+919000000602,16019,0,1770811320,,,,,0.018,0.018,160.2,
pay_EH26022700604,payment,164000,INR,captured,order_EH26022700604,inv_EH26022700604,Online electronics order,netbanking,false,null,0,true,customer604@example.com,+919000000603,2952,0,1772197380,,,,,0.018,0.018,29.52,
pay_EH26021500605,payment,182000,INR,captured,order_EH26021500605,inv_EH26021500605,Online electronics order,card,false,null,0,true,customer605@example.com,+919000000604,3276,0,1771164240,card_0595bd5bb899,RuPay,debit,,0.018,0.018,32.76,
pay_EH26020300606,payment,797000,INR,captured,order_EH26020300606,inv_EH26020300606,Online electronics order,card,false,null,0,true,customer606@example.com,+919000000605,14346,0,1770131100,card_c12b49919d52,American Express,debit,,0.018,0.018,143.46,
pay_EH26020600607,payment,408000,INR,captured,order_EH26020600607,inv_EH26020600607,Online electronics order,card,false,null,0,true,customer607@example.com,+919000000606,7344,0,1770393960,card_5b1bfc0b5f31,Visa,debit,,0.018,0.018,73.44,
pay_EH26022100608,payment,478000,INR,captured,order_EH26022100608,inv_EH26022100608,Online electronics order,upi,false,null,0,true,customer608@example.com,+919000000607,8604,0,1771693620,,,,,0.018,0.018,86.04,
pay_EH26021600609,payment,351000,INR,captured,order_EH26021600609,inv_EH26021600609,Online electronics order,card,false,null,0,true,customer609@example.com,+919000000608,6318,0,1771265280,card_89ce9b8e44b5,Visa,credit,,0.018,0.018,63.18,
pay_EH26021500610,payment,700000,INR,captured,order_EH26021500610,inv_EH26021500610,Online electronics order,wallet,false,full,700000,true,customer610@example.com,+919000000609,12600,0,1771182540,,,,,0.018,0.018,126.0,
pay_EH26021400611,payment,850000,INR,captured,order_EH26021400611,inv_EH26021400611,Online electronics order,upi,false,null,0,true,customer611@example.com,+919000000610,15300,0,1771063800,,,,,0.018,0.018,153.0,
pay_EH26020200612,payment,981000,INR,captured,order_EH26020200612,inv_EH26020200612,Online electronics order,upi,false,null,0,true,customer612@example.com,+919000000611,17658,0,1770030660,,,,,0.018,0.018,176.58,
pay_EH26021200613,payment,576000,INR,captured,order_EH26021200613,inv_EH26021200613,Online electronics order,upi,false,null,0,true,customer613@example.com,+919000000612,10368,0,1770898320,,,,,0.018,0.018,103.68,
pay_EH26021900614,payment,572000,INR,captured,order_EH26021900614,inv_EH26021900614,Online electronics order,upi,false,null,0,true,customer614@example.com,+919000000613,10296,0,1771506780,,,,,0.018,0.018,102.96,
pay_EH26022000615,payment,404000,INR,captured,order_EH26022000615,inv_EH26022000615,Online electronics order,card,false,null,0,true,customer615@example.com,+919000000614,7272,0,1771596840,card_02ad5daab127,Visa,debit,,0.018,0.018,72.72,
pay_EH26020200616,payment,2407000,INR,captured,order_EH26020200616,inv_EH26020200616,Online electronics order,card,false,null,0,true,customer616@example.com,+919000000615,43326,0,1770045300,card_c76756b4152f,MasterCard,credit,,0.018,0.018,433.26,
pay_EH26022300617,payment,426000,INR,captured,order_EH26022300617,inv_EH26022300617,Online electronics order,upi,false,null,0,true,customer617@example.com,+919000000616,7668,0,1771863360,,,,,0.018,0.018,76.68,
pay_EH26021800618,payment,1186000,INR,captured,order_EH26021800618,inv_EH26021800618,Online electronics order,wallet,false,null,0,true,customer618@example.com,+919000000617,21348,0,1771435020,,,,,0.018,0.018,213.48,
pay_EH26022000619,payment,749000,INR,captured,order_EH26022000619,inv_EH26022000619,Online electronics order,card,false,null,0,true,customer619@example.com,+919000000618,13482,0,1771611480,card_4dca5bb66d7b,Visa,debit,,0.018,0.018,134.82,
pay_EH26021200620,payment,331000,INR,captured,order_EH26021200620,inv_EH26021200620,Online electronics order,card,false,null,0,true,customer620@example.com,+919000000619,5958,0,1770923940,card_0d26f761b1b8,MasterCard,credit,,0.018,0.018,59.58,
pay_EH26021500621,payment,714000,INR,captured,order_EH26021500621,inv_EH26021500621,Online electronics order,upi,false,null,0,true,customer621@example.com,+919000000620,12852,0,1771150800,,,,,0.018,0.018,128.52,
pay_EH26020100622,payment,519000,INR,captured,order_EH26020100622,inv_EH26020100622,Online electronics order,card,false,null,0,true,customer622@example.com,+919000000621,9342,0,1769944860,card_ef8e2b08d29d,RuPay,debit,,0.018,0.018,93.42,
pay_EH26021100623,payment,1066000,INR,captured,order_EH26021100623,inv_EH26021100623,Online electronics order,card,false,null,0,true,customer623@example.com,+919000000622,19188,0,1770812520,card_54ae8bbda85b,American Express,credit,,0.018,0.018,191.88,
pay_EH26022100624,payment,893000,INR,captured,order_EH26022100624,inv_EH26022100624,Online electronics order,wallet,false,null,0,true,customer624@example.com,+919000000623,16074,0,1771680180,,,,,0.018,0.018,160.74,
pay_EH26021000625,payment,589000,INR,captured,order_EH26021000625,inv_EH26021000625,Online electronics order,upi,false,null,0,true,customer625@example.com,+919000000624,10602,0,1770733440,,,,,0.018,0.018,106.02,
pay_EH26022800626,payment,251000,INR,captured,order_EH26022800626,inv_EH26022800626,Online electronics order,upi,false,partial,32000,true,customer626@example.com,+919000000625,4518,0,1772292300,,,,,0.018,0.018,45.18,
pay_EH26021600627,payment,379000,INR,captured,order_EH26021600627,inv_EH26021600627,Online electronics order,netbanking,false,null,0,true,customer627@example.com,+919000000626,6822,0,1771259160,,,,,0.018,0.018,68.22,
pay_EH26022500628,payment,756000,INR,captured,order_EH26022500628,inv_EH26022500628,Online electronics order,upi,false,partial,231000,true,customer628@example.com,+919000000627,13608,0,1772040420,,,,,0.018,0.018,136.08,
pay_EH26020400629,payment,361000,INR,captured,order_EH26020400629,inv_EH26020400629,Online electronics order,upi,false,null,0,true,customer629@example.com,+919000000628,6498,0,1770229680,,,,,0.018,0.018,64.98,
pay_EH26022400630,payment,374000,INR,captured,order_EH26022400630,inv_EH26022400630,Online electronics order,card,false,null,0,true,customer630@example.com,+919000000629,6731,0,1771961340,card_afa7023d4ff6,MasterCard,debit,,0.018,0.018,67.32,
pay_EH26021500631,payment,76000,INR,captured,order_EH26021500631,inv_EH26021500631,Online electronics order,card,false,full,76000,true,customer631@example.com,+919000000630,1368,0,1771151400,card_037e2042c31a,RuPay,debit,,0.018,0.018,13.68,
pay_EH26022700632,payment,1020000,INR,captured,order_EH26022700632,inv_EH26022700632,Online electronics order,upi,false,null,0,true,customer632@example.com,+919000000631,18360,0,1772191860,,,,,0.018,0.018,183.6,
pay_EH26022100633,payment,622000,INR,captured,order_EH26022100633,inv_EH26022100633,Online electronics order,upi,false,null,0,true,customer633@example.com,+919000000632,11196,0,1771677120,,,,,0.018,0.018,111.96,
pay_EH26022000634,payment,382000,INR,captured,order_EH26022000634,inv_EH26022000634,Online electronics order,upi,false,null,0,true,customer634@example.com,+919000000633,6876,0,1771594380,,,,,0.018,0.018,68.76,
pay_EH26021900635,payment,586000,INR,captured,order_EH26021900635,inv_EH26021900635,Online electronics order,upi,false,null,0,true,customer635@example.com,+919000000634,10548,0,1771511640,,,,,0.018,0.018,105.48,
pay_EH26020400636,payment,745000,INR,captured,order_EH26020400636,inv_EH26020400636,Online electronics order,upi,false,null,0,true,customer636@example.com,+919000000635,13410,0,1770219300,,,,,0.018,0.018,134.1,
pay_EH26021800637,payment,244000,INR,captured,order_EH26021800637,inv_EH26021800637,Online electronics order,upi,false,null,0,true,customer637@example.com,+919000000636,4392,0,1771432560,,,,,0.018,0.018,43.92,
pay_EH26020700638,payment,881000,INR,captured,order_EH26020700638,inv_EH26020700638,Online electronics order,upi,false,null,0,true,customer638@example.com,+919000000637,15858,0,1770485820,,,,,0.018,0.018,158.58,
pay_EH26022400639,payment,1217000,INR,captured,order_EH26022400639,inv_EH26022400639,Online electronics order,netbanking,false,null,0,true,customer639@example.com,+919000000638,21906,0,1771958280,,,,,0.018,0.018,219.06,
pay_EH26020300640,payment,1379000,INR,captured,order_EH26020300640,inv_EH26020300640,Online electronics order,upi,false,null,0,true,customer640@example.com,+919000000639,24822,0,1770147540,,,,,0.018,0.018,248.22,
pay_EH26020200641,payment,483000,INR,captured,order_EH26020200641,inv_EH26020200641,Online electronics order,upi,false,null,0,true,customer641@example.com,+919000000640,8694,0,1770028800,,,,,0.018,0.018,86.94,
pay_EH26020900642,payment,571000,INR,captured,order_EH26020900642,inv_EH26020900642,Online electronics order,upi,false,null,0,true,customer642@example.com,+919000000641,10278,0,1770637260,,,,,0.018,0.018,102.78,
pay_EH26020300643,payment,593000,INR,captured,order_EH26020300643,inv_EH26020300643,Online electronics order,upi,false,null,0,true,customer643@example.com,+919000000642,10674,0,1770122520,,,,,0.018,0.018,106.74,
pay_EH26022200644,payment,775000,INR,captured,order_EH26022200644,inv_EH26022200644,Online electronics order,card,false,null,0,true,customer644@example.com,+919000000643,13950,0,1771767780,card_3f3c2bf5d9cd,American Express,debit,,0.018,0.018,139.5,
pay_EH26021700645,payment,777000,INR,captured,order_EH26021700645,inv_EH26021700645,Online electronics order,upi,false,null,0,true,customer645@example.com,+919000000644,13986,0,1771339440,,,,,0.018,0.018,139.86,
pay_EH26021900646,payment,616000,INR,captured,order_EH26021900646,inv_EH26021900646,Online electronics order,upi,false,null,0,true,customer646@example.com,+919000000645,11088,0,1771515900,,,,,0.018,0.018,110.88,
pay_EH26022600647,payment,281000,INR,captured,order_EH26022600647,inv_EH26022600647,Online electronics order,card,false,null,0,true,customer647@example.com,+919000000646,5058,0,1772124360,card_b0c59ffb0980,RuPay,debit,,0.018,0.018,50.58,
pay_EH26021100648,payment,794000,INR,captured,order_EH26021100648,inv_EH26021100648,Online electronics order,card,false,full,794000,true,customer648@example.com,+919000000647,14291,0,1770832020,card_6aedbc49a011,MasterCard,credit,,0.018,0.018,142.92,
pay_EH26021100649,payment,599000,INR,captured,order_EH26021100649,inv_EH26021100649,Online electronics order,card,false,null,0,true,customer649@example.com,+919000000648,10782,0,1770835680,card_a7aa0cbcbfc2,MasterCard,credit,,0.018,0.018,107.82,
pay_EH26020300650,payment,419000,INR,captured,order_EH26020300650,inv_EH26020300650,Online electronics order,card,false,null,0,true,customer650@example.com,+919000000649,7542,0,1770148140,card_5ef870dcb567,MasterCard,debit,,0.018,0.018,75.42,
